P_value_shallow,P_value_dnn1,P_value_dnn2
0.679841931606409 0.0447361440237686,1.0 0.30966275001332966,0.7481808112258155 0.49751839022120453
1.0 0.5556791297066133,0.14583458824596696 0.003918736884207911,0.3449928193705709 0.05962869429716337
0.4682252200827359 0.9563838514569176,1.0 0.38566537607528606,1.0 0.8351862492908555
1.0 0.2746793452539527,0.6856093796449156 0.7418361283770605,1.0 0.3097780838204557
1.0 0.01683097100670703,0.40899454843863847 0.5472373601760099,0.01137202119244916 1.0
1.0 0.15360973585311166,1.0 0.029991896397648658,1.0 1.0
0.41429912625542464 0.9671884417444443,0.8455790971334156 0.17080514965337057,0.6634630432106479 1.0
1.0 0.8222005429662318,1.0 0.3205137395119152,1.0 0.33639667402138074
1.0 0.5751702131788216,0.0205768798107897 0.8705569244160642,1.0 0.007386898974837924
1.0 0.07922866534754949,1.0 0.994924971819782,1.0 1.0
0.1654421728038 0.012516516538482531,1.0 0.03765994754768898,1.0 1.0
1.0 0.001967305619396502,0.0010360310943957414 0.04973099525117729,0.30860138669393383 0.38452689424080977
1.0 0.7511654211105824,0.8515936351202482 0.1867009099706065,1.0 0.5571386491369051
1.0 0.22663671805070917,0.6141089423957835 0.05099876803015374,0.5185212481354307 0.8156839719021247
1.0 0.016135684582062947,0.5625626682166638 0.7251134525292217,1.0 0.008801496772130553
1.0 1.0,0.737505645322153 1.0,0.8663060196077731 0.0030170521518786504
1.0 0.9475791312526973,0.4746524417314627 0.8136776627216014,1.0 0.8293519556733132
0.08167336560755133 0.5200930178236631,0.771039405493281 0.09360060146241932,0.935619535536048 0.13402750918424716
1.0 1.0,0.42061477093598415 1.0,0.1782092954633756 0.0020630285848121837
1.0 1.0,0.6697133281884683 1.0,1.0 0.009378813172317844
1.0 0.84976903696054,0.07051879126080551 1.0,1.0 1.0
1.0 0.21418445312226947,1.0 1.0,0.1989721275979731 0.3977459757198001
1.0 0.018067658686486,0.7965701590271198 0.618412468376626,0.6267322448649226 0.004981119573034159
1.0 0.24755738663873922,1.0 1.0,1.0 2.2931245410601205e-05
0.6783568965894005 0.5691191231875274,1.0 0.2283004379529167,0.06846653633240637 1.0522689153511803e-05
0.5248486597403454 0.06133420067120615,0.7654150577433372 1.0,0.342260244269234 0.04857984793199039
1.0 1.0,1.0 0.15676499500357768,1.0 0.05397562399247506
1.0 0.05787023543658028,0.06326590762763026 0.23966213495389332,0.977166541238526 0.0029419966488288284
0.8653222870376064 0.004070217868619996,0.18318600658641515 0.03578466521716028,0.5508553241775058 0.0003363123816643329
1.0 0.9336847131884496,0.38095615653310433 0.24764132137427197,3.0608477383481265e-05 0.12903849545309773
1.0 0.05119799254693298,1.0 0.16975759115230063,0.06495075406899126 0.01481762726196691
0.6547446712158829 0.2194367404638432,0.49752493514999147 0.38332070129450124,1.0 0.006558340351130762
0.7682302380291068 0.04708627510554644,1.0 0.0923077121232467,1.0 0.06158988605634656
0.10014407727474203 0.05835430726435765,1.0 1.0,1.0 8.125970136028996e-05
1.0 0.46442796740914605,1.0 1.0,0.109008726217206 1.0
0.5248466602722681 0.003328489956475605,1.0 0.8387685617135976,0.11324081718979999 0.0006051230860603768
1.0 1.0,1.0 0.6473707945782492,1.0 0.007504442730154839
1.0 0.4834564889342961,0.10567373805807277 0.44728139975799774,1.0 0.0027058785685985104
1.0 0.6652166477665242,0.14377225137904912 0.017556770265998153,0.32790601575353784 0.06461797132703534
0.1488675308256327 0.6480334504150711,1.0 0.5892310099137177,1.0 0.046675208000436445
1.0 0.507169846232072,0.0003446230924338433 1.0,1.0 0.9224398865070542
1.0 1.0,1.0 0.006042484499719589,0.26287209415867796 0.3987375352135347
0.9039305111257753 0.6187180067492746,0.012266377890021465 0.3181061614825766,0.45147542795617357 0.00041912726970105374
1.0 1.0,0.06535856463722717 2.4049776971552803e-05,1.0 1.0
0.1813810160498286 0.00652403877168879,0.02947536722164273 5.567972145847736e-05,0.19165628982434635 1.8473742101968656e-05
1.0 1.0,0.26437083991780364 1.0,1.0 1.0
1.0 1.0,1.0 1.0,1.0 1.0
1.0 1.0,0.35854398524473496 1.0,0.20461476151328567 0.36121567273533095
0.5623623525772924 0.3799790472257272,0.5946700727400451 0.45070728428252765,0.24597045914544868 0.09518880559404999
0.0025258542021129923 0.9583008421504051,0.5344959864589036 0.9378189427318151,0.2878137528019912 0.0015324994079434857
1.0 0.3176463708940762,0.6779611761792201 0.03639009269115581,0.13201394362748603 0.11081994826930155
0.378542222849311 0.05470391588094266,1.0 0.0014913000901103062,0.1205031385687248 0.0002020257941396216
0.7577342670117171 0.27429683553912054,1.0 0.11405697484500404,0.6138961242386103 0.1031237058945455
1.0 0.893832700463276,0.9370243406959582 0.00043772744527228124,1.5650551652825067e-07 0.16288973353121866
0.6554808880942777 0.18560401051143116,0.33743518428233893 0.5315565990389367,1.0 0.01024802401159155
0.6541859084778664 0.00532577388699358,0.6475352411713438 0.018382400578752966,0.0407212859766137 5.625068943885883e-05
0.15905737682771853 0.8666294706004308,1.0 0.02815786593533455,0.7046706846424107 0.007922860287045103
0.9623877021324307 1.0,1.0 0.022000384919427008,0.11761465063151941 0.00022518892052306958
0.25568364252433534 0.9142402191155035,0.35449349628503435 0.0800644245094123,0.022868505267245636 0.6172058654031302
1.0 0.8981425132524219,0.01455719286074183 0.06011121574073061,0.11661935145616298 0.21396006269269002
0.07141682910628186 0.06634490644037513,1.0 0.14095697147562078,0.5370297912338877 0.07518974123298677
1.0 0.37682327611840233,0.9985742769274862 1.0,0.21445020445009294 0.17349604326345083
1.0 0.8330642077744534,1.0 0.6111468709922412,0.7103128697371583 0.003538984511126831
1.0 0.7022321432555719,0.426035855487846 0.0027073565538430033,1.0 0.00018653107998422395
0.3148793067383579 0.8081795982351138,0.044386291008366614 0.45978529107011124,0.13803533353996078 0.6014105732593282
0.0006503479154648281 0.6003004961302478,0.01621053962326746 0.017900392194442685,1.0 1.0
1.0 0.0013273365752366757,1.0 0.5274471537330907,0.02175403882472192 0.0179019919879363
0.3393413717789805 0.0009262895146411662,0.22536092528253987 0.019933596130168655,1.0 1.0
0.47761892481306667 2.4794416224923603e-06,0.25102349610754693 0.05335387766115472,1.0 0.9322488813706744
1.0 1.0,0.05111203398033534 0.0008555610284372594,1.0 0.007332637747828654
1.0 1.0,0.0005694897795152423 0.1470748109807622,1.0 1.093836649437736e-05
1.0 0.9445243472462534,0.4608195635291524 0.556225025437101,0.42012805469513953 1.0
1.0 0.36015158996966506,1.0 0.0043234107228755725,0.11896490280692906 0.004942141817722451
0.7148840993691137 0.1840066012493809,1.0 0.9057747944211172,1.0 4.366478516895049e-05
1.0 0.3694984169441279,1.0 0.002453638630801216,1.0 0.1029328724803369
1.0 0.5539490401893961,1.0 0.18811614937270277,0.9943046743591346 1.0
0.6376310802191669 0.19694148742917,0.29505112473914846 0.001829691153343286,0.0009703340250430497 0.003251106701206083
1.0 3.8111658848791586e-05,0.12086428843366681 0.39179225748984464,0.02493403050882311 0.03659506108731338
0.10296170796266588 0.18248273301321982,1.2611946176978172e-06 1.0,1.0 1.0
0.2922262455413097 0.016843832773876178,0.09519026808176437 0.1204312336447543,1.0 0.0007814372574842825
0.15400067056037026 0.028158537428900045,0.5023684572125808 0.01556686541869396,0.6122085169148828 0.1750588573277895
1.0 0.8141664975914156,0.9872179654642974 0.02560926572587227,0.12341183444077619 0.07252014966245464
1.0 0.4620669564322534,0.17656262849973067 2.9515464134876692e-05,0.1639243516164251 0.0011618465256740965
1.0 0.19695385878593416,0.6659969690789354 0.019228993560817288,1.0 0.7431326172651689
1.0 0.9569917187439972,0.13255681723060583 1.0,0.3473054256721626 0.36435650114205953
0.5275281068932424 0.12402332590048559,1.0 0.13396992202509295,1.0 0.2347129924111112
9.011191896288252e-05 0.011184253323256194,0.4195230332397343 0.5790613430827964,0.257268889047466 0.02361296338916424
1.0 1.0,0.02437137283791497 1.0,0.02221924118802213 0.8134186792628132
0.007576745329511869 5.498904492033626e-06,0.005986557651624641 1.392331653106175e-05,0.8596024761607097 0.003078086000164261
0.6267411055124545 1.0,0.5010416760140064 1.0,1.0 0.09002813950696076
0.8202364841773532 0.6210713668790869,1.0 0.35856593792973246,0.36976533099637166 0.00044576533860006805
1.0 1.0,1.0 0.7040758423545888,0.903578283347679 0.44416117061447696
0.02100420962261918 1.0021330732253409e-07,0.04408283181247856 0.00018019507831849204,0.9508267248497067 1.0
1.0 0.001759418672765436,3.1458661638728556e-05 0.0459161182037387,1.0 8.910465842003842e-09
1.0 0.6210424919889646,0.0002787558499281744 0.000749023414399463,0.5134579964840635 0.9421098183119266
1.0 0.7018086798858956,0.9007770003911656 0.8784675476417139,0.1692215478542896 0.0003325702442263039
1.0 0.3584873863543372,1.0 1.0,0.3924664252484944 1.0
0.057818063476204884 0.1308120355399887,0.9708543377326134 0.0031990841769879846,0.4425376102302184 1.0
0.3727700842963366 0.0353408360258192,1.0 1.0,0.3522385459081823 0.6423519236492732
1.0 1.0,1.0 0.0026382370855166665,0.32230788422034473 1.0
1.0 0.008604561465782102,0.13350439153117163 4.87487900861329e-05,0.15983651291512518 0.00312578736481456
1.0 0.24580998173539198,0.14487776580863293 1.0,1.0 0.4524184613842603
0.475730829760164 0.07911811296589934,0.16769243111921986 0.4090883755428339,0.00448453478032027 0.00024943891364909534
0.0001312262948567736 0.06162919218313428,0.5585517858312898 0.7915264205865,0.13394399896410875 1.0
0.8484516303394642 0.4378378353917312,1.0 1.0,0.922402752508644 0.4617890842663153
1.0 0.8515181844854023,0.06349895155968313 0.1101139259294362,0.0017786434925588443 0.9383973717121222
1.0 0.444005424360532,0.23073802815829067 0.09085930302024538,0.6507306404693265 0.1548146367027008
0.8674419935172692 1.0,0.9853325302790217 3.4688942658110535e-07,1.0 1.0
0.3197142592963676 0.00137861806962706,1.0 0.22361641256154294,1.0 0.20458769114113412
1.0 0.93768591351903,0.4132537277845685 0.8466130357024911,0.11253480082703904 0.7843524431099254
1.0 0.39836417993774276,0.32299155826037607 8.153374262059771e-07,1.0 0.22585770591308316
0.6689104679191296 0.8031761947796795,0.966480457605815 0.2023077755685732,1.0 0.012808963250270687
0.034847391763632135 0.31443161254317986,0.7248801750703542 0.014884781552923162,0.6709118589979046 0.734648350178992
1.0 0.8804040082623386,0.2509560205729905 0.22597575062057387,1.0 0.9239528171250162
1.0 0.11394970572130902,0.4565159775577507 0.4253618040455053,1.0 0.017008149504589405
1.0 0.05067042934277917,0.20964005722154508 0.9003296430781492,1.0 1.0
0.3968190719813808 0.5297612824645883,1.0 0.040749825718781565,1.0 1.3700083844959629e-05
0.0025567453877775766 6.360192435585295e-08,0.02368982514917705 4.783263670715698e-06,1.0 0.0028905935716191386
0.08992444752866453 1.0,0.03900868372730132 0.15608110480257045,1.0 0.44759269413627467
1.0 0.12821731922615318,0.04284275062344296 0.014715112134560828,1.0 0.006891984492961856
0.2875804440549658 0.017590380993062503,0.006083405923388647 0.39651232507827405,0.9721096492859335 0.06028927328247442
0.2642341666352747 0.005893110624752279,1.0 0.3956091131416039,0.1398899948008702 0.7149421736915708
0.1990104528987001 0.0007606576410518887,0.35846441747410257 0.379111394767871,1.0 0.004620758845118485
1.0 0.01339769536922342,0.014400128809541283 0.004639327441509128,1.0 1.0
1.0 0.006888613685919304,1.0 0.010534528523766093,1.0 0.6444300375083418
1.0 1.0,0.006365261304982334 0.13146743547162182,0.25758572168061494 0.9890844542191379
0.07535177980085482 0.11266920929550889,0.028151940290267963 0.009450806849233736,0.6121836693451739 0.9539953686594614
1.0 0.18114374696046037,0.762119594520318 2.1876497350027134e-05,0.350517265515475 0.18680919324996262
1.0 0.015010835409972677,1.0 0.29306236742563047,1.0 0.8370810024333946
1.0 9.501401194557963e-05,0.23775077227279 0.006362622162462382,1.0 1.0
1.0 0.3539440149520609,0.5202961101774062 0.18294885818183992,0.5570341662851801 1.0
1.0 0.00016986325687247752,1.0 0.21282098531004662,1.0 0.14186698579643994
0.0006785507829423602 0.061646450028682326,0.7125675822808953 0.2738228459313463,1.0 0.3729573766629164
0.6611339925954722 0.13557568095572164,0.0035976490800745803 0.31203772671267715,1.0 1.0
1.0 0.0009413739174839271,0.9620027133350976 0.008683513184012458,0.6998967623993316 0.0601036670142608
0.0466142663651315 0.05643254327856784,0.7910015376574612 0.003386917267506128,0.37496204644650044 0.07152680744259626
1.0 1.0,0.3216303986708616 0.0758808743012753,0.050193591903418586 0.005163076376547211
1.0 0.796218999606932,0.7427455600607167 0.2572112969581456,0.8383329609174579 0.02805542536503721
1.0 0.4035286957916062,1.0 0.0007384308243362608,1.0 1.0
1.0 0.051252915193751664,0.6765090690573947 4.229410052497379e-06,1.0 0.0005152218045166411
0.053158973812770086 0.5163195966990421,0.3925417793564102 0.3145520407971624,0.49848758656099984 0.8348260134963047
0.22265080302280013 0.2120793607991296,0.6246305574309698 1.0,0.5507199585104423 1.0
0.5229613480208487 4.2010837670909506e-06,1.0 4.88369507776267e-07,1.0 0.4584404993736829
0.0185806070946292 0.0008793334112324116,0.5151498355330791 6.332807232345751e-05,0.13149573432339154 0.3168593626557824
1.0 0.002508053251927713,1.0 0.0006158620586484808,0.39538692514562573 0.5641125338510312
1.0 0.710535104214336,1.0 0.4553987373408981,0.5471512983528928 0.38716870351306515
1.0 1.0,1.0 1.0,0.5562613549790372 0.16498645552982
1.0 0.03637063599447145,0.6536844040829719 0.11563838485566685,0.0057919509068651825 0.7174859807894098
0.00984510637709168 1.0,0.5584953819320406 1.1689338225021427e-05,1.0 1.0
0.005217241261569034 0.38945849651881376,1.0 0.3768758897415722,0.43745008656174156 0.48494345809530326
1.0 0.420368793394016,0.5446024261192957 0.0020929855322328697,0.6718730953361709 0.4805069064794184
1.0 1.2376681908239945e-05,0.005613399716685486 0.09226706664469667,0.5623684143797698 0.16871065602652005
1.0 0.0006544973734014302,1.0 0.9234227647831131,0.7276335045327356 0.06682501819095449
0.5172782593904239 0.2361490272300971,0.028354188428402347 0.32621946904246274,1.0 0.24529492899261945
0.46007282425323387 0.0021515879895131883,0.12050748718301446 0.003500364911824116,0.09088492377305493 0.18643199918163175
1.0 0.0019503142477571827,1.0 0.011639104509470602,0.0016344541033703648 0.05688828095393378
0.9634987921165212 0.004295889829239049,0.31796870117685455 0.03509782064603341,0.07196286481830647 1.0
0.4480438809788708 0.011415591973573901,0.001412750373783892 0.013867158110602438,0.6734704867468846 0.01862292005693269
0.4915340109063938 0.0019749843642415613,1.0 0.2087854632183127,0.680240374510396 1.0
0.9726606583783993 0.8531630944415417,0.3656946444965062 0.7502637011129581,0.47125351297257023 0.053859048076143806
1.0 1.0,1.0 0.8250994752046863,0.1729589848256189 1.0
0.021542826172792025 0.8610537228245296,0.0021778878721347835 0.0033190883905645173,0.00633171556901759 0.03188812932756183
1.0 0.0005277009618481685,0.5870007104116584 0.0002735197626248213,0.6648131880837898 0.00021779535158591854
1.0 0.2885308384327228,1.0 1.0,0.9340827608722466 0.3536419694977517
0.0004083041573520926 0.013646142783121491,0.08302842948103545 0.0011639251953238616,0.27163416042078964 0.00027954978415476735
0.8229060591406951 0.012767911732545306,1.0 1.0,0.13159223390313723 0.3931953208413393
1.0 0.00046976333206663644,0.39498171048119884 0.17828365609445002,0.8610493617884021 1.0
0.13244522581588178 0.0027355724392546673,0.6050393726611797 0.00028026622761330184,1.0 0.8078745466855461
1.0 0.009644107875951121,1.0 1.0,0.055753586171868236 0.0007437318935776354
0.6321713493033208 0.00045839637003494325,0.13166358167611292 1.0,0.18355459355179177 0.00018105098606281393
1.0 3.667256592563338e-05,0.4160785694686711 0.03855283676025036,1.0 1.0
0.9076349009326619 0.0033532664000493336,1.0 0.19387267093045396,1.0 0.6718781462465551
0.5771406905828446 0.029236090517238446,0.3966302071646176 0.360130177586939,0.14447435522805913 0.01830317372181108
1.0 1.0,1.0 0.002413464724643166,1.0 1.0
0.5492430961287508 0.013376713359645409,1.0 0.01741926154063556,1.0 0.027001147986818744
0.25375481335705397 0.6053510331849441,0.0007264518560538115 1.422511964683733e-05,0.00033202636433509266 3.1831298264980896e-07
1.0 7.4671709910793735e-06,0.17366881379475838 1.0,0.018719183832760264 0.9238111377996351
0.6505940403539645 0.08734138640612851,0.3662530334884236 0.009920847551409916,0.8318755265602139 0.07898302625400473
0.116958583869641 0.10863053534483515,0.23627578330439547 0.01623708278690906,0.783494676630254 0.028196634082229416
0.018993790037099702 0.004216233115249622,0.15199313217122612 0.23287448845880454,0.04047736970807636 0.023817754879265428
0.6578960207120093 0.9875072693274671,0.06850579424990108 0.5079769208035749,0.0025682019162757705 0.005439824095538587
1.0 1.0,0.4733294397575756 0.1433318525437539,0.17790667177893632 0.0035907836255887633
0.9018031822290999 1.172657979195213e-10,0.413046507969763 0.2711655764154238,1.0 0.08758052038978628
0.9363421689001169 4.4187793932620887e-10,0.18301911904335352 0.754987724046588,0.3482287406478196 0.04978147093055809
1.0 0.009887089294597315,0.5442330034002087 0.055253103678827395,0.024228816181923858 0.05445411543203703
0.0071453971382437545 0.012341939222254066,0.8412298990955833 0.19247531065327117,1.0 4.8724221388900894e-05
0.5050478579707847 0.12775299293222592,0.8640273751707387 8.048841193682888e-06,1.0 0.6034883523585054
1.0 0.006018283074261508,0.04504677710918914 0.0016235047742626488,0.2802636566649803 0.06185934588937352
0.7321366330773158 0.00103832602852983,0.5892197551570992 0.16880762056269974,1.0 2.357400512558358e-05
0.41090516836702323 0.017087530793616468,0.565026741445904 0.6183792005522535,0.749414963519071 0.6586301394837251
0.25572093497480003 0.07669758096716639,1.0 1.0,1.0 0.08785202915154082
0.31868235660125804 0.26615484774610754,0.005248742674752034 0.025932865451849384,0.9132527466928072 0.009040092531788828
1.0 0.0034798882867687897,1.0 1.0,1.0 1.0
1.0 0.9857336470473903,1.0 0.30271254721174057,1.0 0.005411762629467133
0.8206914197503058 0.6271281780445839,0.9540356710948797 0.6545297084548913,0.9597569996882631 0.1807835153284619
0.255786211000684 0.008645162824352348,1.0 0.2504746383615566,0.0037672366801934217 0.4410151774007979
1.0 0.544334896049737,0.0458221954321401 0.08242596098758259,0.7370884824407102 1.0
1.0 1.0,0.639740976996182 1.0,1.0 0.6676387252747731
1.0 0.08858031925066391,1.0 0.0029780654758199084,1.0 0.9938987051379111
1.0 1.0,1.0 0.005694475801106668,1.0 1.0
0.9551708500472901 0.019295196829094276,1.0 0.8924966026333445,0.6604719085418446 0.7329568470023948
0.04154044821416571 0.22422713387747376,0.9833698071029544 0.8508952168744812,1.0 1.0
1.0 0.5999433808851026,0.6520095362546021 1.0,1.0 1.0
0.3747443439792113 1.0,1.0 1.0,0.46052345677782786 0.5571455579452926
0.2656779988610006 2.441633291261561e-06,0.10190980220894492 0.2390465161717556,0.12550414998486423 0.005409838555509703
0.01292191212795522 0.0008732214641636088,1.0 0.023664312600543233,1.0 0.24960593059681338
1.0 1.0,0.7081506198259698 1.0,0.03862308703940055 0.4903918117225725
1.0 0.022891119004628528,0.4321923094461124 0.42323926030841463,1.0 0.514298219295261
0.03163089071061939 0.00023297157715166658,1.0 1.0,0.10602864725274969 0.09562825389408075
1.0 1.0,0.9758229751506398 0.0007738696338077871,1.0 0.003502485825406786
0.08927207855910013 0.0001592700510969258,0.4742455475958049 0.02615774513263667,1.0 0.44129346592037777
1.0 1.0,1.0 0.6577041433380753,1.0 1.0
1.0 1.0,1.0 0.27460048162226164,0.9992249925486162 0.6079145726025881
1.0 0.9997102771569546,1.0 1.0,0.108000234315879 0.07515257531010026
0.6227493213253128 1.0,1.0 0.434798601523481,0.8583035982156265 0.14065476426602225
1.0 0.339972670200165,0.5689122810475086 1.0,1.0 0.0007854292540964912
0.6630210580337419 1.0,0.12313830539171183 1.0,0.0800551069756542 0.06880787351136984
1.0 0.5925692469288107,0.21930375642253885 0.9911134998839884,1.0 0.11900450078929202
0.6151661514490185 7.939238290206603e-07,0.04007092793089287 0.4186139994897418,0.30547167064821357 0.0037377458283197502
1.0 0.0517402831098604,1.0 0.850201434995601,0.29359903212772215 0.011620300222317626
1.0 1.0,0.43744543152191595 0.1218813853538696,0.7190851159619138 1.0
0.1605188223529791 0.014642378786677172,1.0 0.04097396494242067,0.7768817816654804 0.000423497337087646
0.2169928716667025 8.791062304917897e-05,0.47832189900344874 0.00019742477181594712,2.1062490565591922e-05 0.35139693014959356
0.11205209873982745 0.1681057080684371,1.0 0.8011256915822573,0.45307911671543827 0.48073773484358867
0.40615470346192767 0.03480091141034937,0.32896014217276953 1.0,0.3529914603642349 0.01823044348030445
0.2891346517084496 0.1850804086631505,0.3128714003816796 1.0,0.6957670258441704 1.0
1.0 0.6238357601927589,0.377056036412272 0.22941692378684106,0.10204620050629806 1.0
0.27159521854437363 0.0019415870478797018,0.4621336618715764 0.6480449790390582,0.037504090828845156 0.024524139937433017
0.7458820044868992 0.27804007697044897,1.0 1.0,0.9370518724486449 0.4785573459811361
1.0 0.002168487945577341,1.0 1.0,1.0 1.0
0.4478394254570392 1.0,1.0 0.7408300939019059,0.5439796064978661 0.44181508923969054
1.0 1.0,1.0 0.09242260704322314,0.6120262284322673 0.0027958551964003793
1.0 1.0,0.8582155326822092 0.5794381471456327,1.0 8.43543377621696e-05
0.026412856225018082 0.040011501918949414,0.5675548529436177 0.011598539617046412,1.0 0.005490081240966862
1.0 0.04631600249002199,0.1233851572697626 0.00030446897553559595,0.04749783919921753 0.5434611119804529
0.4959032678015535 1.0,0.7507986482360761 1.877315966228507e-05,0.7633047854346651 0.9564098752933627
1.0 0.5002670320094591,1.0 0.8931639762905657,0.511805390313664 0.25409777337959394
1.0 0.3391080630586642,0.9780406883376245 0.37797220591136255,0.17751995212762142 0.41646897924770837
1.0 0.7127169947069246,0.6027983756751634 0.031330380927005984,0.221841660272757 0.0618245336955395
0.17667420024720784 0.9939816655237796,0.5671496627229148 0.7080387351526718,0.0064015358071932435 0.2603386446014445
0.49285810622083076 1.0,0.6986948989684731 0.15275136852251853,0.5701979223776756 0.17428945504746948
1.0 1.0,0.15860756435506448 1.0,0.031124661943223816 1.0
0.5665909160725366 0.14241294460773224,1.0 5.7989127174007995e-05,0.13777613077376502 0.512628404018584
0.26233556926596735 0.25999007609134867,1.0 0.4880596384715685,1.0 1.0
0.34199517386697426 0.11262140603880791,1.0 1.0,0.7499242732551601 0.0015166225243586754
0.08255281018738395 0.5357250909753601,1.0 0.361714352425779,0.1923919611352996 0.0016638824623114046
0.6046740621763474 1.0,1.0 0.2545533063104009,1.0 0.7819216131409208
0.8361404393152546 0.048727031826304834,0.5326766320270596 1.0,0.30265499653645106 0.32013894294150175
0.6406049735014131 0.2323018206800602,1.0 0.7442432269914911,1.0 0.004690052469162132
1.0 0.0012457204411961903,1.0 0.840032075329754,0.036841582166678495 0.5761293094020377
1.0 0.6817120815002575,1.0 0.9904226606346213,0.5654951142063624 5.2678931325794885e-05
0.5962626950346632 1.0,0.12583228048941433 0.3597079358720112,0.3687451146471869 0.0009852115880899046
0.8564315521788091 0.5720470200909018,1.0 0.11072336433092106,1.0 1.0
0.025335499719526054 0.21545708586606327,1.0 1.0,0.8275722397508736 0.38545368084425624
1.0 0.0002911265127334916,0.41113237127004 0.7147130563974022,0.5984542833789123 2.3971370737168068e-05
0.7223244519776799 0.061577610146689096,1.0 0.26770188735670675,0.005708630931159772 0.19451569776042435
0.09085017859569133 1.0,0.5840968009284934 0.36257317845188536,1.0 1.0
1.0 0.20816914275533432,0.7250695837056451 0.05747899210831692,0.4307998494710442 1.0
1.0 1.0,1.0 1.0,1.0 1.0
1.0 1.0,0.27404355766877614 1.0,0.3708226574259449 0.22468997035679616
1.0 1.0,1.0 1.0,0.22119934903268282 0.0004773746639973285
0.1916612220869738 1.0,1.0 0.7059957743066236,1.0 1.9911095493468865e-05
0.8639622893046647 0.27435310615984926,0.1488948798350957 0.09296393056058905,0.026567924054530484 0.9912021191836646
0.7223957726789012 1.0,1.0 1.0,0.6560212101088609 0.48802607442168566
0.07444473351169009 0.06254593061174327,1.0 0.9728812929637787,1.0 0.030441717455205207
1.0 1.0,1.0 0.3725649417970754,0.11248609769248129 0.5805022475244567
1.0 1.0,0.17420871142823643 1.0,1.0 0.4764475016891979
1.0 0.09424665106815347,0.10882815383364064 0.008223433568865745,0.0037045911163060357 0.0012757242235320006
1.0 0.2514769255603123,1.0 0.9841296632132855,1.0 0.6055803314462713
1.0 1.0,0.8656843324018666 0.00232955584674035,0.06568729272462512 0.0023794311453215586
1.0 1.0,0.13263828628708974 0.0006247743520077001,0.17233341205162964 0.26385754955900487
0.29896924926564317 0.3363575419053145,0.0012509221991326503 0.06618758362612394,0.9818865087125489 0.2438198150101215
1.0 0.4037558423559903,1.0 0.3321684604517235,0.49095202561889967 0.5799746933388691
0.036521586567586486 1.0,1.0 1.0,0.24809172172817845 0.00022101660929307534
0.5716806986527525 1.0,0.0032833790285618364 1.0,0.6010036549463307 1.0
0.5264818327470842 0.003448013638484187,1.0 0.7567097789517949,0.33046998164081703 1.0
1.0 1.0,0.28713407930868257 0.10262273964274338,0.37389001154111745 0.38407889941118495
0.2361067680804066 1.0,1.0 0.03634001873502625,0.7578122651088757 0.5783348898517786
0.7955979336585027 0.7616582978073952,0.0027090940485006224 0.02290345926084541,0.1471316760387903 0.14488462613986072
0.04769169922430057 0.004100082510618289,0.6156897698324644 0.006620347654467921,0.33002283725558135 0.013539096969272638
0.09393894290921505 0.822382010350518,0.08848199196814038 8.419868559235964e-05,0.04165615809287933 1.0
0.636454835145695 0.14760079122418257,0.1548920453842528 0.05493809503874372,1.0 1.0
1.0 0.05658326343634899,0.8573809921193237 0.00648586769350718,0.0006673355004844451 0.42759548011655035
0.4832107849929769 0.6536134469276782,1.0 0.007979336269219279,0.02139434760976248 0.3687027813571688
0.4048545516546056 0.0008324345672875073,0.03455767602507237 0.6273867535844013,1.0 0.7764934627255337
0.694003040559178 0.9892091520146131,0.02140095619159344 0.052868922222741116,0.06751686138001785 1.0
0.5177748118020452 1.0,0.3265287764788223 0.009149348069880214,0.19525752478685648 1.0
1.0 1.0,0.3649953451445247 0.8459053741242587,0.14294508625121513 0.0018865481480575181
1.0 0.0004925255556579556,0.7174312548877448 0.48597405393352694,0.0755601682464709 0.6055254493552582
0.6477423376746012 0.14720329223594808,0.787485591738846 0.13256568899898655,0.8838299170486333 0.14861994792789357
1.0 0.31373329749300044,0.5202639712532267 0.0001491238248859772,1.0 0.6494365640115061
0.05613445590307238 0.0881737337882673,0.41365926781157525 0.1672400219153429,0.2665353057860673 0.001164927002210615
0.09210764963166103 1.0,1.0 0.010457861600606827,1.0 0.2426169828263961
0.25142805419958386 0.4747115462430038,0.08218444551606147 0.02021507213398645,0.0001291374780898757 1.0
0.12794026588691249 0.39332291934436153,0.10154661454797205 0.1057893763427369,1.0 0.3506075808713923
0.5170643466565097 0.789313465190024,1.0 0.3521060801067535,0.31186076898130954 0.7868721116671759
1.0 0.901232695856149,0.7394647719207887 0.447025320199808,1.0 1.0
1.0 1.0,0.017989347630868197 0.02370511769341279,0.3426992648038927 5.223945208007582e-06
0.43243679507822214 0.925047346993377,0.09656559332426926 0.34106459740222383,0.5679102973436925 0.1571396923769318
0.8609437699537414 0.16173370311184632,0.7068821530168847 1.0,1.0 0.48168571997863835
1.0 0.6532383092715788,0.8067140012707645 0.00046938809901147914,0.779830471395338 1.0
0.9037181022846292 0.40771173530347327,0.36501398801543106 0.007664614031954221,1.0 0.10933611912394224
0.007134795484636039 0.4804804013535418,0.8784416667206048 0.0015077788771420881,0.44248029541711503 0.3873634975802994
0.7223525308133674 0.001865912904521279,1.0 0.09046518573162056,0.3034625685963579 1.0
1.0 1.550754741523517e-05,0.09041585580396994 2.22120517558843e-05,1.0 0.15964388440896932
